8467,00;"SY02";"2";;;"SYN_LNDA-SDC-3";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8468,00;"SY02";"2";;;"SYN_LNDA-SDC-5";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8469,00;"SY02";"2";;;"SYN_LNDB-SDC-5";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8470,00;"SY02";"2";;;"SYN_LNDB-SDC-0";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8471,00;"SY02";"2";;;"SYN_LNDB-SDC-1";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8472,00;"SY02";"2";;;"SYN_LNDB-SDC-3";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8473,00;"SY02";"2";;;"SYN_LND-MDC-A";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8474,00;"SY02";"2";;;"SYN_LND-MDC-B";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8475,00;"SY02";"2";;;"SYN_LND-PCCom-1";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8476,00;"SY02";"2";;;"SYN_LND-PCCom-2";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8477,00;"SY02";"0";;;"SYN_LND-Serveur-2";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8478,00;"SY02";"0";;;"SYN_LND-Serveur-1";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8479,00;"SY03";"2";;;"SYN_GPIFs--JIFsB4B";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8480,00;"SY03";"2";;;"SYN_GPIFs--JIFsB4G";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8481,00;"SY05";"2";;;" SYN_POs--JIFsB4B";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8482,00;"SY05";"2";;;" SYN_POs--JIFsB4G";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8483,00;"SY05";"2";;;" SYN_POs--JIFsB5B";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8484,00;"SY14";"2";;;"Baie 1";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8485,00;"SY14";"2";;;"Baie 2";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8486,00;"SY14";"2";;;"Baie 3";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8487,00;"SY14";"2";;;"Baie 4";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8488,00;"SY14";"2";;;"Baie 5";;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8489,00;"CATC";"2";;161;"Bruxelles CIV Hi Org";;;;;;;;;;;;;;;;;;;227;2;;;;;;;341210;;;;;;;;;;;"CIVoHi
";
8490,00;"CATC";"2";;162;"Bruxelles NLP";;;;;;;;;;;;;;;;;;;228;4;;;;;;;341211;;;;;;;;;;;"bu NLP";
8491,00;"CATC";"2";;163;"Bruxelles NIVO";;;;;;;;;;;;;;;;;;;229;4;;;;;;;341215;;;;;;;;;;;"EBBU
NIVOR";
8492,00;"CATC";"2";;164;"Bruxelles CIV Hi Ass";;;;;;;;;;;;;;;;;;;230;2;;;;;;;341219;;;;;;;;;;;"CIVaHi
";
8493,00;"CATC";"2";;165;"Bruxelles NLA";;;;;;;;;;;;;;;;;;;231;4;;;;;;;341220;;;;;;;;;;;"bu NLA";
8494,00;"CATC";"2";;166;"Bruxelles LUX S Ass";;;;;;;;;;;;;;;;;;;232;2;;;;;;;341226;;;;;;;;;;;"BUaMMD
";
8495,00;"CATC";"2";;167;"Bruxelles ELP";;;;;;;;;;;;;;;;;;;233;4;;;;;;;341212;;;;;;;;;;;"bu ELP";
8496,00;"CATC";"2";;168;"Bruxelles EHP";;;;;;;;;;;;;;;;;;;234;4;;;;;;;341213;;;;;;;;;;;"bu EHP";
8497,00;"CATC";"2";;169;"Bruxelles SC";;;;;;;;;;;;;;;;;;;235;4;;;;;;;341216;;;;;;;;;;;"bu SC";
8498,00;"CATC";"2";;170;"Bruxelles LUX S Org ";;;;;;;;;;;;;;;;;;;236;2;;;;;;;341217;;;;;;;;;;;"BUoMMD
";
8499,00;"CATC";"2";;171;"Bruxelles ELA";;;;;;;;;;;;;;;;;;;237;4;;;;;;;341221;;;;;;;;;;;"bu ELA";
8500,00;"CATC";"2";;172;"Bruxelles EHA";;;;;;;;;;;;;;;;;;;238;4;;;;;;;341222;;;;;;;;;;;"bu EHA";
8501,00;"CATC";"2";;173;"Bruxelles SHA";;;;;;;;;;;;;;;;;;;239;4;;;;;;;341225;;;;;;;;;;;"bu SHA";
8503,00;"CATC";"2";;175;"Bruxelles MMD";;;;;;;;;;;;;;;;;;;240;4;;;;;;;341285;;;;;;;;;;;"EBBU
MMD";
8504,00;"APAP";"2";;632;"sect TB / BU CIVoLo";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2404;;;;;;;;;;"TBCIVoLo";"CIVoLoTB";
8505,00;"APAP";"2";;633;"sect TB / BU CIVoHi";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2402;;;;;;;;;;"TBCIVoHi";"CIVoHiTB";
8506,00;"APAP";"2";;634;"sect TB / BU CIVaHi";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2401;;;;;;;;;;"TBCIVaHi";"CIVaHiTB";
8514,00;"APAP";"2";;635;"sect TE / BU BUaMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2405;;;;;;;;;;"TEBUaMMD";"BUaMMDTE";
8515,00;"APAP";"2";;636;"sect TE / BU BUoMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2406;;;;;;;;;;"TEBUoMMD";"BUoMMDTE";
8516,00;"APAP";"2";;637;"sect TE / BU CIVaLo";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2409;;;;;;;;;;"TECIVaLo";"CIVaLoTE";
8517,00;"APAP";"2";;638;"sect TE / BU CIVoLo";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2410;;;;;;;;;;"TECIVoLo";"CIVoLoTE";
8518,00;"APAP";"2";;639;"sect TE / BU CIVoHi";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2408;;;;;;;;;;"TECIVoHi";"CIVoHiTE";
8519,00;"APAP";"2";;640;"sect TE / BU CIVaHi";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2407;;;;;;;;;;"TECIVaHi";"CIVaHiTE";
8532,00;"APAP";"2";;641;"sect TM / BU BUaMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2411;;;;;;;;;;"TMBUaMMD";"BUaMMDTM";
8533,00;"APAP";"2";;642;"sect TM / BU BUoMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2412;;;;;;;;;;"TMBUoMMD";"BUoMMDTM";
8538,00;"APAP";"2";;643;"sect TM / DY DYoMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2506;;;;;;;;;;"TMDYoLL";"DYoLLTM";
8539,00;"APAP";"2";;644;"sect TM / DY DYrMMD";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2507;;;;;;;;;;"TMDYrLL";"DYrLLTM";
8541,00;"TP  ";"2";;1143;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8544,00;"APAP";"2";;645;"sect TB / DY KOK C";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2500;;;;;;;;;;"TBDYoYL";"DYoYLTB";
8545,00;"APAP";"2";;646;"sect TB / DY KOK E";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2501;;;;;;;;;;"TBDYrYL";"DYrYLTB";
8550,00;"APAP";"2";;647;"sect TE / DY LUX COO";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2502;;;;;;;;;;"TEDYoLL";"DYoLLTE";
8551,00;"APAP";"2";;648;"sect TE / DY LUX EXE";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2503;;;;;;;;;;"TEDYrLL";"DYrLLTE";
8552,00;"APAP";"2";;649;"sect TE / DY NIK  C";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2516;;;;;;;;;;"TEDYoNL";"DYoNLTE";
8553,00;"APAP";"2";;650;"sect TE / DY NIK E";;;;;;1;;1;;;;;;;;;;2;;2;;;;0;;;2515;;;;;;;;;;"TEDYrNL";"DYrNLTE";
8562,00;"CATC";"2";;174;"Bruxelles DNM SPVR";;;;;;;;;;;;;;;;;;;241;2;;;;;;;349200;;;;;;;;;;;"NM
SPVR";
8563,00;"CATC";"2";;176;"Bruxelles DNM HELP";;;;;;;;;;;;;;;;;;;242;2;;;;;;;349211;;;;;;;;;;;"NM
HELP";
8564,00;"CATC";"2";;177;"Bruxelles DNM TACT";;;;;;;;;;;;;;;;;;;243;2;;;;;;;349213;;;;;;;;;;;"NM
TACT";
8565,00;"APAP";"2";;651;"grp FMP / DNM SPVR";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2701;;;;;;;;;;"FMPNM";"NM
SPVR";
8566,00;"APAP";"2";;652;"grp FMP / DNM TACT";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2702;;;;;;;;;;"FMPNM";"NM
TACT";
8567,00;"APAP";"2";;653;"grp FMP / DNM HELP";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2700;;;;;;;;;;"FMPNM";"NM
HELP";
8568,00;"TP  ";"2";;1158;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8570,00;"TP  ";"2";;1160;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8613,00;"TP  ";"2";;168;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8635,00;"ROLE";"2";;101;"MO6";;;;;;;;1;;;;;;;;;;;101;2;;;;;;;337186;;;;;;;;;;;"MO";
8636,00;"ROLE";"2";;102;"MO7";;;;;;;;1;;;;;;;;;;;102;2;;;;;;;337187;;;;;;;;;;;"MO";
8617,00;"APAP";"2";;655;"grp MO / grp FMP";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"MOFMP";"FMP
";
8618,00;"TP  ";"2";;172;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8619,00;"TP  ";"2";;169;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8620,00;"TP  ";"2";;171;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8594,00;"APAP";"2";;88;"grp MO / sect IF";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"MOIF";"IF
";
8612,00;"APAP";"2";;654;"grp MO-r1 / grp CDS";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"MOCDS";"CDS";
8634,00;"CFTP";"2";;66;"MO r1";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8637,00;"APAP";"2";;117;"grp RADIO / sect UZ";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUZ";"UZ";
8638,00;"APAP";"2";;656;"grp RADIO / sect OY";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotOY";"OY";
8639,00;"APAP";"2";;657;"grp RADIO / sect UT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUT";"UT";
8640,00;"APAP";"2";;658;"grp RADIO / sect UP";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUP";"UP";
8641,00;"APAP";"2";;659;"grp RADIO / sect UK";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUK";"UK";
8643,00;"APAP";"2";;661;"grp RADIO / sect RT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotRT";"RT";
8644,00;"APAP";"2";;662;"grp RADIO / sect TU";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTU";"TU";
8646,00;"APAP";"2";;664;"grp RADIO / sect TP";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTP";"TP";
8648,00;"APAP";"2";;666;"grp RADIO / sect TM";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTM";"TM";
8650,00;"APAP";"2";;668;"grp RADIO / sect TH";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTH";"TH";
8651,00;"APAP";"2";;669;"grp RADIO / sect TE";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTE";"TE";
8652,00;"APAP";"2";;670;"grp RADIO / sect TB";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTB";"TB";
8653,00;"APAP";"2";;671;"grp RADIO / sect OT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotOT";"OT";
8655,00;"APAP";"2";;673;"grp RADIO / sect S";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotS";"S";
8657,00;"APAP";"2";;675;"grp RADIO / sect IF";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotIF";"IF
";
8658,00;"APAP";"2";;676;"grp RADIO / sect AR";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotAR";"AR";
8659,00;"APAP";"2";;677;"grp RADIO / sect AO";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotAO";"AO";
8660,00;"APAP";"2";;678;"grp RADIO / grp CDS";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotCDS";"CDS";
8661,00;"APAP";"2";;679;"grp RADIO / grp MO";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotMO";"MO";
8663,00;"PGTP";"2";;99;"RADIO";;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;"RADIO
";
8664,00;"TP  ";"2";;191;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8666,00;"TP  ";"2";;195;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8667,00;"PGTP";"2";;100;"RADIO intersecteurs";;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;"PARIS
ACC";
8691,00;"CFTP";"2";;67;"RADIO";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8642,00;"APAP";"2";;660;"grp RADIO / sect UJ";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUJ";"UJ";
8645,00;"APAP";"2";;663;"grp RADIO / sect DO";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotDO";"DO
";
8647,00;"APAP";"2";;665;"grp RADIO / sect TN";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTN";"TN";
8649,00;"APAP";"2";;667;"grp RADIO / sect TL";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTL";"TL";
8692,00;"CATC";"2";;178;"Bruxelles SUP TEC";;;;;;;;;;;;;;;;;;;244;2;;;;;;;341273;;;;;;;;;;;"EBBU
TECH";
8693,00;"APAP";"2";;681;"grp MO / GG SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2316;;;;;;;;;;"MOGENEVE";"GENEVE
TPH";
8694,00;"APAP";"2";;682;"grp MO / BU SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2415;;;;;;;;;;"MOEBBU";"EBBU
TECH";
8695,00;"APAP";"2";;683;"grp MO / DY  SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2510;;;;;;;;;;"MOEDYY";"EDYY
TECH";
8696,00;"APAP";"2";;684;"grp MO / LX SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2755;;;;;;;;;;"MOELLX";"ELLX
TECH";
8698,00;"PGTP";"2";;101;"MO externes";;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;"MO
EXT";
8699,00;"TP  ";"2";;1189;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8700,00;"TP  ";"2";;1190;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8701,00;"TP  ";"2";;1191;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8702,00;"TP  ";"2";;1192;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8703,00;"TP  ";"2";;1193;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8704,00;"TP  ";"2";;1194;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8705,00;"TP  ";"2";;1195;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8714,00;"TP  ";"2";;1204;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8715,00;"TP  ";"2";;1205;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8718,00;"TP  ";"2";;173;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8719,00;"TP  ";"2";;174;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8720,00;"TP  ";"2";;175;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8721,00;"CATC";"2";;179;"Bruxelles DNM SUPTEC";;;;;;;;;;;;;;;;;;;245;2;;;;;;;349497;;;;;;;;;;;"NM
TECH";
8722,00;"APAP";"2";;686;"grp MO / FM SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2703;;;;;;;;;;"MONM";"NM
TECH";
8723,00;"TP  ";"2";;176;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8724,00;"APAP";"2";;687;"grp RADIO / EE RADIO";;;;;;0;;1;;;;;;;;;;4;;4;;;;0;;;1338;;;;;;;;;;"IlotEE";"EE
RADIO";
8726,00;"APAP";"2";;688;"grp TPH / grp CDS";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2943;;;;;;;;;;"IlotCDS";"CDS";
8727,00;"APAP";"2";;689;"grp TPH / grp MO";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2944;;;;;;;;;;"IlotMO";"MO";
8728,00;"APAP";"2";;690;"grp TPH / grp BTIV";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotBTIV";"BTIV";
8729,00;"APAP";"2";;691;"grp TPH / grp PSA";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotPSA";"PSA
";
8731,00;"APAP";"2";;693;"grp TPH / grp RADIO";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotIlot";"Ilot
RADIO";
8732,00;"APAP";"2";;694;"grp TPH / grp FMP";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotFMP";"FMP
";
8733,00;"APAP";"2";;695;"grp TPH / sect IF";;;;;;0;;0;;;;;;;;;;2;;2;;;;0;;;;;;;;;;;;;"IlotIF";"IF
";
8734,00;"APAP";"2";;696;"grp TPH / sect AO";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotAO";"AO";
8738,00;"APAP";"2";;700;"grp TPH / sect S";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotS";"S";
8740,00;"APAP";"2";;702;"grp TPH / sect TB";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTB";"TB";
8742,00;"APAP";"2";;704;"grp TPH / sect TH";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTH";"TH";
8744,00;"APAP";"2";;706;"grp TPH / sect TM";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTM";"TM";
8745,00;"APAP";"2";;707;"grp TPH / sect TN";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTN";"TN";
8747,00;"APAP";"2";;709;"grp TPH / sect DO";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotDO";"DO
";
8749,00;"APAP";"2";;711;"grp TPH / sect RT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotRT";"RT";
8751,00;"APAP";"2";;713;"grp TPH / sect UK";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUK";"UK";
8753,00;"APAP";"2";;715;"grp TPH / sect UT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUT";"UT";
8755,00;"APAP";"2";;717;"grp TPH / sect UZ";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUZ";"UZ";
8756,00;"PGTP";"2";;102;"ARTEMIS intersecteur";;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;"PARIS
ACC";
8780,00;"PGTP";"2";;103;"ARTEMIS externes";;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;"ARTMIS
ext";
8781,00;"TP  ";"2";;1219;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8788,00;"CFTP";"2";;68;"ARTEMIS";;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8735,00;"APAP";"2";;697;"grp TPH / sect AR";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotAR";"AR";
8737,00;"APAP";"2";;699;"grp TPH / sect OT";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotOT";"OT";
8741,00;"APAP";"2";;703;"grp TPH / sect TE";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTE";"TE";
8743,00;"APAP";"2";;705;"grp TPH / sect TL";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTL";"TL";
8746,00;"APAP";"2";;708;"grp TPH / sect TP";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTP";"TP";
8748,00;"APAP";"2";;710;"grp TPH / sect TU";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotTU";"TU";
8750,00;"APAP";"2";;712;"grp TPH / sect UJ";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUJ";"UJ";
8752,00;"APAP";"2";;714;"grp TPH / sect UP";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotUP";"UP";
8754,00;"APAP";"2";;716;"grp TPH / sect OY";;;;;;0;;0;;;;;;;;;;3;;3;;;;0;;;;;;;;;;;;;"IlotOY";"OY";
8789,00;"CATC";"2";;180;"Bruxelles T/FCX";;;;;;;;;;;;;;;;;;;246;2;;;;;;;341269;;;;;;;;;;;"EBBU
T/FCX";
8790,00;"CATC";"2";;181;"Bruxelles DNM T/FCX";;;;;;;;;;;;;;;;;;;247;2;;;;;;;349499;;;;;;;;;;;"NM
T/FCX";
8791,00;"CATC";"2";;182;"Roissy T/FCX";;;;;;;;;;;;;;;;;;;248;6;;;;;;;338035;;;;;;;;;;;"ROISSY
T/FCX";
8792,00;"APAP";"2";;718;"grp TPH / MM  T/FCX";;;;;;0;;1;;;;;;;;;;4;;4;;;;0;;;1214;;;;;;;;;;"IlotAIX";"AIX
T/FCX";
8794,00;"APAP";"2";;720;"grp TPH / BB T/FCX";;;;;;0;;1;;;;;;;;;;4;;4;;;;0;;;1123;;;;;;;;;;"IlotBDX";"BDX
T/FCX";
8795,00;"APAP";"2";;721;"grp TPH / EE T/FCX";;;;;;0;;1;;;;;;;;;;4;;4;;;;0;;;1339;;;;;;;;;;"IlotREIMS";"REIMS
T/FCX";
8796,00;"APAP";"2";;722;"grp TPH / DNM T/FCX";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2704;;;;;;;;;;"IlotNM";"NM
T/FCX";
8797,00;"APAP";"2";;723;"grp TPH / LFPO T/FCX";;;;;;0;;1;;;;;;;;;;6;;6;;;;0;;;1813;;;;;;;;;;"IlotORLY";"ORLY
T/FCX";
8798,00;"APAP";"2";;724;"grp TPH / LFPG T/FCX";;;;;;0;;1;;;;;;;;;;6;;6;;;;0;;;1719;;;;;;;;;;"IlotROISSY";"ROISSY
T/FCX";
8800,00;"APAP";"2";;726;"grp TPH / EBBU T/FCX";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2416;;;;;;;;;;"IlotEBBU";"EBBU
T/FCX";
8801,00;"APAP";"2";;727;"grp TPH / LFQQ T/FCX";;;;;;0;;1;;;;;;;;;;1;;1;;;;0;;;2058;;;;;;;;;;"IlotLILLE";"LILLE
Test";
8802,00;"APAP";"2";;728;"grp TPH / LX SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2756;;;;;;;;;;"IlotELLX";"ELLX
TECH";
8805,00;"TP  ";"2";;1227;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8806,00;"TP  ";"2";;1228;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8807,00;"TP  ";"2";;1229;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;
8812,00;"APAP";"2";;730;"grp TPH / LFOP";;;;;;0;;1;;;;;;;;;;1;;1;;;;0;;;2030;;;;;;;;;;"IlotLFOP";"LFOP";
8818,00;"APAP";"2";;731;"grp TPH / LSAG T/FCX";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2317;;;;;;;;;;"IlotGENEVE";"GENEVE
T/FCX";
8150,00;"APAP";"2";;531;"grp FMP / LSAG FMP";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2315;;;;;;;;;;"FMPLSAG";"LSAG
FMP";
8149,00;"APAP";"2";;530;"grp FMP / RR FMP";;;;;;0;;1;;;;;;;;;;4;;4;;;;0;;;1029;;;;;;;;;;"FMPRR";"RR
FMP";
8799,00;"APAP";"2";;725;"grp TPH / DY SUP TEC";;;;;;0;;1;;;;;;;;;;2;;2;;;;0;;;2511;;;;;;;;;;"IlotEDYY";"EDYY
TECH";
8820,00;"CNUM";"2";;4;"Orly LFPO CDT";;;;;;;;;;;;;;;;;;;511;6;"0149756612";;;;;;;;;;;;;;;;;"PO CDT
* SEC";
8821,00;"CNUM";"2";;5;"Roissy LFPG CDT";;;;;;;;;;;;;;;;;;;512;6;"0148629057";;;;;;;;;;;;;;;;;"PG CDT
*";
